Timestamp	CO2_1 (62.5 Hz)
24.88	14.999492
24.896	16.892778
24.912	18.092748
24.928	18.892728
24.944	19.599377
24.96	20.599352
24.976	21.799322
24.992	22.599302
25.008	23.399282
25.024	24.292593
25.04	24.999242
25.056	25.692558
25.072	26.492538
25.088	27.092523
25.104	27.492513
25.12	27.799172
25.136	28.092498
25.152	28.292493
25.168	28.399157
25.184	28.399157
25.2	28.692483
25.216	28.892478
25.232	29.199137
25.248	29.492463
25.264	29.692458
25.28	29.692458
25.296	29.692458
25.312	29.892453
25.328	30.199112
25.344	30.399107
25.36	30.399107
25.376	30.492438
25.392	30.399107
25.408	30.492438
25.424	30.599102
25.44	30.892428
25.456	31.199087
25.472	31.199087
25.488	31.199087
25.504	31.292418
25.52	31.492413
25.536	31.599077
25.552	31.692408
25.568	31.892403
25.584	32.092398
25.6	31.999067
25.616	31.999067
25.632	31.999067
25.648	32.092398
25.664	31.999067
25.68	31.999067
25.696	32.199062
25.712	32.399057
25.728	32.599052
25.744	32.599052
25.76	32.492388
25.776	32.399057
25.792	32.292393
25.808	32.199062
25.824	32.399057
25.84	32.599052
25.856	32.692383
25.872	32.692383
25.888	32.599052
25.904	32.799047
25.92	33.092373
25.936	33.292368
25.952	33.399032
25.968	33.492363
25.984	33.599027
26	33.692358
26.016	33.892353
26.032	33.999017
26.048	34.092348
26.064	34.199012
26.08	34.292343
26.096	34.292343
26.112	34.492338
26.128	34.399007
26.144	34.292343
26.16	34.092348
26.176	33.999017
26.192	33.999017
26.208	34.092348
26.224	34.399007
26.24	34.399007
26.256	34.399007
26.272	34.399007
26.288	34.199012
26.304	34.199012
26.32	34.199012
26.336	34.199012
26.352	34.292343
26.368	34.292343
26.384	34.399007
26.4	34.599002
26.416	34.692333
26.432	34.692333
26.448	34.692333
26.464	34.798997
26.48	34.798997
26.496	34.599002
26.512	34.599002
26.528	34.798997
26.544	34.998992
26.56	35.198987
26.576	35.092323
26.592	34.892328
26.608	35.092323
26.624	35.198987
26.64	35.292318
26.656	35.198987
26.672	35.198987
26.688	35.292318
26.704	35.292318
26.72	35.398982
26.736	35.492313
26.752	35.492313
26.768	35.398982
26.784	35.292318
26.8	35.398982
26.816	35.598977
26.832	35.692308
26.848	35.798972
26.864	35.892303
26.88	36.092298
26.896	36.092298
26.912	35.998967
26.928	35.998967
26.944	36.092298
26.96	36.198962
26.976	36.198962
26.992	36.292293
27.008	36.292293
27.024	36.398957
27.04	36.398957
27.056	36.292293
27.072	36.398957
27.088	36.492288
27.104	36.598952
27.12	36.598952
27.136	36.492288
27.152	36.492288
27.168	36.398957
27.184	36.492288
27.2	36.598952
27.216	36.598952
27.232	36.492288
27.248	36.492288
27.264	35.398982
27.28	33.399032
27.296	27.892503
27.312	20.292693
27.328	14.092848
27.344	10.092948
27.36	7.693008
27.376	5.893053
27.392	4.599752
27.408	3.599777
27.424	2.999792
27.44	2.399807
27.456	1.999817
27.472	1.599827
27.488	1.199837
27.504	1.093173
27.52	1.093173
27.536	1.093173
27.552	0.999842
27.568	0.893178
27.584	0.799847
27.6	0.693183
27.616	0.693183
27.632	0.799847
27.648	0.799847
27.664	0.693183
27.68	0.599852
27.696	0.599852
27.712	0.693183
27.728	0.799847
27.744	0.693183
27.76	0.693183
27.776	0.599852
27.792	0.599852
27.808	0.599852
27.824	0.599852
27.84	0.693183
27.856	0.693183
27.872	0.693183
27.888	0.693183
27.904	0.599852
27.92	0.693183
27.936	0.693183
27.952	0.799847
27.968	0.799847
27.984	0.799847
28	0.799847
28.016	0.799847
28.032	0.693183
28.048	0.693183
28.064	0.799847
28.08	0.893178
28.096	0.799847
28.112	0.599852
28.128	0.599852
28.144	0.599852
28.16	0.599852
28.176	0.799847
28.192	0.799847
28.208	0.799847
28.224	0.799847
28.24	0.693183
28.256	0.693183
28.272	0.599852
28.288	0.693183
28.304	0.693183
28.32	0.693183
28.336	0.693183
28.352	0.799847
28.368	0.893178
28.384	0.893178
28.4	0.893178
28.416	0.799847
28.432	0.799847
28.448	0.693183
28.464	0.799847
28.48	0.799847
28.496	0.799847
28.512	0.893178
28.528	0.893178
28.544	0.799847
28.56	0.893178
28.576	0.799847
28.592	0.799847
28.608	0.893178
28.624	0.893178
28.64	0.799847
28.656	0.693183
28.672	0.599852
28.688	0.599852
28.704	0.693183
28.72	0.693183
28.736	0.799847
28.752	0.799847
28.768	0.799847
28.784	0.799847
28.8	0.693183
28.816	0.893178
28.832	1.599827
28.848	3.093123
28.864	5.399732
28.88	8.092998
28.896	11.292918
28.912	14.692833
28.928	17.492763
28.944	19.492713
28.96	20.692683
28.976	21.199337
28.992	21.799322
29.008	22.292643
29.024	22.892628
29.04	23.692608
29.056	24.399257
29.072	25.092573
29.088	25.799222
29.104	26.399207
29.12	26.892528
29.136	27.199187
29.152	27.492513
29.168	27.999167
29.184	28.292493
29.2	28.599152
29.216	28.692483
29.232	28.892478
29.248	29.092473
29.264	29.199137
29.28	29.399132
29.296	29.599127
29.312	29.692458
29.328	29.799122
29.344	29.999117
29.36	30.292443
29.376	30.399107
29.392	30.399107
29.408	30.599102
29.424	30.599102
29.44	30.492438
29.456	30.599102
29.472	30.999092
29.488	31.199087
29.504	31.199087
29.52	31.292418
29.536	31.399082
29.552	31.399082
29.568	31.599077
29.584	31.492413
29.6	31.492413
29.616	31.599077
29.632	31.692408
29.648	31.799072
29.664	31.892403
29.68	31.999067
29.696	32.199062
29.712	32.199062
29.728	32.292393
29.744	32.292393
29.76	32.292393
29.776	32.399057
29.792	32.492388
29.808	32.492388
29.824	32.492388
29.84	32.599052
29.856	32.692383
29.872	32.692383
29.888	32.692383
29.904	32.799047
29.92	32.892378
29.936	32.892378
29.952	32.999042
29.968	33.092373
29.984	33.199037
30	33.399032
30.016	33.399032
30.032	33.492363
30.048	33.692358
30.064	33.799022
30.08	33.999017
30.096	33.999017
30.112	33.999017
30.128	33.999017
30.144	33.999017
30.16	34.092348
30.176	34.199012
30.192	34.292343
30.208	34.399007
30.224	34.492338
30.24	34.599002
30.256	34.599002
30.272	34.599002
30.288	34.492338
30.304	34.492338
30.32	34.492338
30.336	34.692333
30.352	34.692333
30.368	34.692333
30.384	34.798997
30.4	34.798997
30.416	34.692333
30.432	34.692333
30.448	34.599002
30.464	34.492338
30.48	34.692333
30.496	34.892328
30.512	34.798997
30.528	34.798997
30.544	34.998992
30.56	35.092323
30.576	35.092323
30.592	34.998992
30.608	34.892328
30.624	34.892328
30.64	34.892328
30.656	35.092323
30.672	35.198987
30.688	35.292318
30.704	35.398982
30.72	35.492313
30.736	35.492313
30.752	35.292318
30.768	35.198987
30.784	35.198987
30.8	35.292318
30.816	35.398982
30.832	35.598977
30.848	35.798972
30.864	35.998967
30.88	35.998967
30.896	35.998967
30.912	35.892303
30.928	35.798972
30.944	35.692308
30.96	35.692308
30.976	35.798972
30.992	35.892303
31.008	35.798972
31.024	35.998967
31.04	36.198962
31.056	36.198962
31.072	36.198962
31.088	36.198962
31.104	36.198962
31.12	36.092298
31.136	36.092298
31.152	36.198962
31.168	36.292293
31.184	36.292293
31.2	36.398957
31.216	36.398957
31.232	36.398957
31.248	36.598952
31.264	36.692283
31.28	36.798947
31.296	36.998942
31.312	36.998942
31.328	36.798947
31.344	35.492313
31.36	31.292418
31.376	24.999242
31.392	17.892753
31.408	12.999542
31.424	10.492938
31.44	8.599652
31.456	6.799697
31.472	5.493063
31.488	4.199762
31.504	3.199787
31.52	2.599802
31.536	2.199812
31.552	1.893153
31.568	1.599827
31.584	1.493163
31.6	1.293168
31.616	1.093173
31.632	0.999842
31.648	0.999842
31.664	0.799847
31.68	0.693183
31.696	0.693183
31.712	0.693183
31.728	0.799847
31.744	0.799847
31.76	0.799847
31.776	0.693183
31.792	0.693183
31.808	0.693183
31.824	0.599852
31.84	0.599852
31.856	0.493188
31.872	0.599852
31.888	0.693183
31.904	0.693183
31.92	0.693183
31.936	0.599852
31.952	0.599852
31.968	0.693183
31.984	0.799847
32	0.693183
32.016	0.693183
32.032	0.693183
32.048	0.599852
32.064	0.599852
32.08	0.599852
32.096	0.493188
32.112	0.493188
32.128	0.599852
32.144	0.693183
32.16	0.799847
32.176	0.893178
32.192	0.893178
32.208	0.693183
32.224	0.599852
32.24	0.599852
32.256	0.693183
32.272	0.693183
32.288	0.799847
32.304	0.693183
32.32	0.693183
32.336	0.599852
32.352	0.493188
32.368	0.493188
32.384	0.693183
32.4	0.799847
32.416	0.799847
32.432	0.799847
32.448	0.799847
32.464	0.693183
32.48	0.799847
32.496	0.799847
32.512	0.893178
32.528	0.893178
32.544	0.799847
32.56	0.693183
32.576	0.599852
32.592	0.599852
32.608	0.599852
32.624	0.599852
32.64	0.599852
32.656	0.693183
32.672	0.693183
32.688	0.693183
32.704	0.799847
32.72	0.893178
32.736	0.893178
32.752	0.893178
32.768	0.799847
32.784	0.693183
32.8	0.693183
32.816	0.693183
32.832	0.799847
32.848	0.893178
32.864	0.893178
32.88	0.799847
32.896	0.799847
32.912	0.893178
32.928	1.293168
32.944	2.199812
32.96	3.893103
32.976	5.893053
32.992	8.399657
33.008	11.292918
33.024	14.292843
33.04	16.999442
33.056	18.692733
33.072	19.492713
33.088	19.892703
33.104	20.292693
33.12	20.999342
33.136	21.692658
33.152	22.599302
33.168	23.492613
33.184	24.292593
33.2	25.292568
33.216	26.092548
33.232	26.692533
33.248	27.092523
33.264	27.492513
33.28	27.892503
33.296	28.092498
33.312	28.292493
33.328	28.399157
33.344	28.599152
33.36	28.799147
33.376	28.999142
33.392	29.092473
33.408	29.292468
33.424	29.599127
33.44	29.892453
33.456	30.199112
33.472	30.399107
33.488	30.492438
33.504	30.599102
33.52	30.599102
33.536	30.599102
33.552	30.692433
33.568	30.892428
33.584	31.092423
33.6	31.092423
33.616	31.092423
33.632	31.199087
33.648	31.199087
33.664	31.199087
33.68	31.399082
33.696	31.599077
33.712	31.692408
33.728	31.799072
33.744	31.892403
33.76	31.999067
33.776	32.199062
33.792	32.292393
33.808	32.399057
33.824	32.492388
33.84	32.492388
33.856	32.399057
33.872	32.292393
33.888	32.292393
33.904	32.292393
33.92	32.399057
33.936	32.599052
33.952	32.799047
33.968	32.799047
33.984	32.799047
34	32.892378
34.016	32.892378
34.032	32.999042
34.048	32.999042
34.064	33.092373
34.08	33.092373
34.096	33.199037
34.112	33.292368
34.128	33.399032
34.144	33.599027
34.16	33.799022
34.176	33.999017
34.192	33.892353
34.208	33.892353
34.224	33.892353
34.24	33.999017
34.256	34.092348
34.272	34.292343
34.288	34.492338
34.304	34.692333
34.32	34.692333
34.336	34.599002
34.352	34.599002
34.368	34.692333
34.384	34.599002
34.4	34.599002
34.416	34.692333
34.432	34.692333
34.448	34.692333
34.464	34.599002
34.48	34.692333
34.496	34.798997
34.512	35.092323
34.528	35.092323
34.544	34.998992
34.56	34.998992
34.576	35.092323
34.592	35.092323
34.608	35.092323
34.624	35.092323
34.64	34.998992
34.656	34.998992
34.672	35.198987
34.688	35.292318
34.704	35.292318
34.72	35.198987
34.736	35.198987
34.752	35.198987
34.768	35.292318
34.784	35.398982
34.8	34.798997
34.816	32.492388
34.832	27.999167
34.848	21.692658
34.864	15.892803
34.88	11.492913
34.896	8.692983
34.912	7.093023
34.928	5.293068
34.944	3.599777
34.96	2.999792
34.976	2.599802
34.992	1.999817
35.008	1.399832
35.024	1.199837
35.04	1.093173
35.056	0.999842
35.072	0.799847
35.088	0.799847
35.104	0.799847
35.12	0.693183
35.136	0.599852
35.152	0.599852
35.168	0.693183
35.184	0.599852
35.2	0.599852
35.216	0.599852
35.232	0.693183
35.248	0.693183
35.264	0.693183
35.28	0.799847
35.296	0.799847
35.312	0.799847
35.328	0.693183
35.344	0.493188
35.36	0.493188
35.376	0.599852
35.392	0.599852
35.408	0.693183
35.424	0.799847
35.44	0.693183
35.456	0.599852
35.472	0.599852
35.488	0.693183
35.504	0.693183
35.52	0.599852
35.536	0.693183
35.552	0.693183
35.568	0.599852
35.584	0.599852
35.6	0.599852
35.616	0.599852
35.632	0.693183
35.648	0.799847
35.664	0.799847
35.68	0.693183
35.696	0.599852
35.712	0.493188
35.728	0.493188
35.744	0.599852
35.76	0.799847
35.776	0.799847
35.792	0.693183
35.808	0.799847
35.824	0.693183
35.84	0.599852
35.856	0.493188
35.872	0.493188
35.888	0.493188
35.904	0.599852
35.92	0.693183
35.936	0.799847
35.952	0.799847
35.968	0.693183
35.984	0.799847
36	0.799847
36.016	0.693183
36.032	0.599852
36.048	0.493188
36.064	0.493188
36.08	0.599852
36.096	0.599852
36.112	0.693183
36.128	0.799847
36.144	0.799847
36.16	0.693183
36.176	0.693183
36.192	0.693183
36.208	0.799847
36.224	0.693183
36.24	0.693183
36.256	0.599852
36.272	0.693183
36.288	0.693183
36.304	0.693183
36.32	0.799847
36.336	0.799847
36.352	0.893178
36.368	1.293168
36.384	1.599827
36.4	2.199812
36.416	3.293118
36.432	4.493088
36.448	6.599702
36.464	10.199612
36.48	14.199512
36.496	17.599427
36.512	20.399357
36.528	22.199312
36.544	23.799272
36.56	24.892578
36.576	25.692558
36.592	26.199212
36.608	26.599202
36.624	26.892528
36.64	27.092523
36.656	27.399182
36.672	27.892503
36.688	28.292493
36.704	28.599152
36.72	28.799147
36.736	29.092473
36.752	29.292468
36.768	29.599127
36.784	29.799122
36.8	29.999117
36.816	30.292443
36.832	30.399107
36.848	30.492438
36.864	30.399107
36.88	30.292443
36.896	30.292443
36.912	30.399107
36.928	30.599102
36.944	30.692433
36.96	30.892428
36.976	31.199087
36.992	31.399082
37.008	31.399082
37.024	31.492413
37.04	31.492413
37.056	31.599077
37.072	31.692408
37.088	31.692408
37.104	31.599077
37.12	31.599077
37.136	31.492413
37.152	31.692408
37.168	31.692408
37.184	31.799072
37.2	31.892403
37.216	31.892403
37.232	31.892403
37.248	31.999067
37.264	32.199062
37.28	32.399057
37.296	32.492388
37.312	32.599052
37.328	32.492388
37.344	32.492388
37.36	32.599052
37.376	32.799047
37.392	32.892378
37.408	33.092373
37.424	33.292368
37.44	33.399032
37.456	33.492363
37.472	33.599027
37.488	33.692358
37.504	33.692358
37.52	33.799022
37.536	33.892353
37.552	33.892353
37.568	33.999017
37.584	33.999017
37.6	34.092348
37.616	34.199012
37.632	34.199012
37.648	34.092348
37.664	33.999017
37.68	33.892353
37.696	33.892353
37.712	33.892353
37.728	33.892353
37.744	33.892353
37.76	34.092348
37.776	34.199012
37.792	34.199012
37.808	34.399007
37.824	34.399007
37.84	34.292343
37.856	34.399007
37.872	34.399007
37.888	34.399007
37.904	34.399007
37.92	34.492338
37.936	34.692333
37.952	34.692333
37.968	34.692333
37.984	34.692333
38	34.798997
38.016	34.798997
38.032	34.892328
38.048	34.998992
38.064	35.092323
38.08	34.998992
38.096	34.892328
38.112	34.998992
38.128	35.092323
38.144	35.198987
38.16	35.292318
38.176	35.292318
38.192	35.198987
38.208	35.292318
38.224	35.398982
38.24	35.492313
38.256	35.598977
38.272	35.692308
38.288	35.692308
38.304	35.692308
38.32	35.692308
38.336	35.798972
38.352	35.892303
38.368	35.892303
38.384	35.798972
38.4	35.798972
38.416	35.892303
38.432	35.998967
38.448	36.092298
38.464	36.092298
38.48	36.092298
38.496	36.092298
38.512	36.198962
38.528	36.292293
38.544	36.292293
38.56	36.292293
38.576	35.998967
38.592	33.199037
38.608	29.399132
38.624	27.292518
38.64	22.399307
38.656	15.892803
38.672	10.799597
38.688	7.599677
38.704	5.799722
38.72	5.199737
38.736	4.293093
38.752	3.293118
38.768	2.693133
38.784	2.093148
38.8	1.599827
38.816	1.493163
38.832	1.399832
38.848	1.199837
38.864	0.999842
38.88	0.893178
38.896	0.799847
38.912	0.693183
38.928	0.799847
38.944	0.799847
38.96	0.693183
38.976	0.693183
38.992	0.799847
39.008	0.693183
39.024	0.599852
39.04	0.693183
39.056	0.693183
39.072	0.693183
39.088	0.693183
39.104	0.599852
39.12	0.599852
39.136	0.493188
39.152	0.493188
39.168	0.493188
39.184	0.493188
39.2	0.599852
39.216	0.599852
39.232	0.693183
39.248	0.799847
39.264	0.799847
39.28	0.693183
39.296	0.693183
39.312	0.693183
39.328	0.599852
39.344	0.599852
39.36	0.693183
39.376	0.693183
39.392	0.693183
39.408	0.599852
39.424	0.599852
39.44	0.599852
39.456	0.493188
39.472	0.399857
39.488	0.493188
39.504	0.599852
39.52	0.693183
39.536	0.693183
39.552	0.693183
39.568	0.693183
39.584	0.693183
39.6	0.693183
39.616	0.693183
39.632	0.599852
39.648	0.693183
39.664	0.693183
39.68	0.599852
39.696	0.599852
39.712	0.599852
39.728	0.599852
39.744	0.799847
39.76	0.799847
39.776	0.693183
39.792	0.599852
39.808	0.693183
39.824	0.799847
39.84	0.799847
39.856	0.799847
39.872	0.799847
39.888	0.893178
39.904	0.893178
39.92	0.893178
39.936	0.693183
39.952	0.599852
39.968	0.599852
39.984	0.693183
40	0.799847
40.016	0.799847
40.032	0.799847
40.048	0.799847
40.064	0.799847
40.08	0.799847
40.096	0.799847
40.112	0.799847
40.128	0.799847
40.144	0.799847
40.16	0.693183
40.176	0.693183
40.192	0.799847
40.208	0.799847
40.224	0.999842
40.24	1.493163
40.256	2.599802
40.272	4.093098
40.288	6.293043
40.304	9.292968
40.32	12.692883
40.336	15.999467
40.352	18.692733
40.368	20.492688
40.384	21.599327
40.4	21.999317
40.416	21.999317
40.432	21.999317
40.448	22.292643
40.464	22.799297
40.48	23.492613
40.496	24.092598
40.512	24.692583
40.528	25.292568
40.544	25.892553
40.56	26.492538
40.576	26.799197
40.592	27.199187
40.608	27.599177
40.624	27.892503
40.64	28.092498
40.656	28.399157
40.672	28.892478
40.688	29.092473
40.704	29.092473
40.72	29.092473
40.736	29.292468
40.752	29.399132
40.768	29.599127
40.784	29.892453
40.8	30.199112
40.816	30.292443
40.832	30.492438
40.848	30.599102
40.864	30.599102
40.88	30.692433
40.896	30.692433
40.912	30.799097
40.928	30.999092
40.944	31.199087
40.96	31.399082
40.976	31.399082
40.992	31.492413
41.008	31.492413
41.024	31.492413
41.04	31.599077
41.056	31.692408
41.072	31.692408
41.088	31.692408
41.104	31.892403
41.12	31.892403
41.136	31.999067
41.152	31.999067
41.168	32.199062
41.184	32.292393
41.2	32.399057
41.216	32.599052
41.232	32.799047
41.248	32.692383
41.264	32.799047
41.28	32.799047
41.296	32.599052
41.312	32.599052
41.328	32.599052
41.344	32.599052
41.36	32.599052
41.376	32.692383
41.392	32.892378
41.408	33.092373
41.424	33.292368
41.44	33.292368
41.456	33.199037
41.472	33.292368
41.488	33.399032
41.504	33.692358
41.52	33.892353
41.536	33.892353
41.552	33.892353
41.568	33.999017
41.584	34.092348
41.6	34.292343
41.616	34.492338
41.632	34.599002
41.648	34.798997
41.664	34.998992
41.68	35.198987
41.696	35.092323
41.712	34.892328
41.728	34.692333
41.744	34.599002
41.76	34.599002
41.776	34.492338
41.792	34.599002
41.808	34.599002
41.824	34.692333
41.84	34.892328
41.856	34.892328
41.872	34.998992
41.888	34.892328
41.904	34.892328
41.92	34.892328
41.936	34.798997
41.952	34.892328
41.968	34.998992
41.984	34.998992
42	34.892328
42.016	34.998992
42.032	35.092323
42.048	35.292318
42.064	35.292318
42.08	35.492313
42.096	35.398982
42.112	35.398982
42.128	35.398982
42.144	35.398982
