Timestamp	AWP (125 Hz)
217.912	0.000000
217.92	0.000000
217.928	0.000000
217.936	0.000000
217.944	0.010000
217.952	0.010000
217.96	0.010000
217.968	0.010000
217.976	0.000000
217.984	0.000000
217.992	0.000000
218	0.010000
218.008	0.010000
218.016	0.010000
218.024	0.000000
218.032	0.000000
218.04	0.000000
218.048	0.010000
218.056	0.010000
218.064	0.010000
218.072	0.010000
218.08	0.010000
218.088	0.010000
218.096	0.000000
218.104	0.000000
218.112	0.000000
218.12	0.000000
218.128	0.000000
218.136	0.000000
218.144	0.000000
218.152	0.000000
218.16	0.000000
218.168	-0.010000
218.176	0.000000
218.184	0.000000
218.192	0.000000
218.2	0.000000
218.208	0.000000
218.216	0.000000
218.224	0.000000
218.232	0.010000
218.24	0.000000
218.248	0.010000
218.256	0.010000
218.264	0.020000
218.272	0.020000
218.28	0.010000
218.288	0.000000
218.296	0.000000
218.304	-0.010000
218.312	-0.010000
218.32	0.000000
218.328	0.000000
218.336	0.000000
218.344	0.000000
218.352	0.000000
218.36	0.000000
218.368	0.000000
218.376	0.000000
218.384	-0.010000
218.392	-0.010000
218.4	-0.010000
218.408	0.000000
218.416	0.000000
218.424	0.000000
218.432	0.000000
218.44	0.000000
218.448	0.000000
218.456	0.000000
218.464	0.000000
218.472	0.000000
218.48	0.000000
218.488	0.000000
218.496	0.000000
218.504	0.000000
218.512	-0.010000
218.52	0.000000
218.528	0.000000
218.536	0.000000
218.544	-0.010000
218.552	-0.010000
218.56	-0.010000
218.568	-0.010000
218.576	0.000000
218.584	0.000000
218.592	0.000000
218.6	0.010000
218.608	0.000000
218.616	0.000000
218.624	0.000000
218.632	0.000000
218.64	0.000000
218.648	0.000000
218.656	0.010000
218.664	0.020000
218.672	0.020000
218.68	0.010000
218.688	0.000000
218.696	0.000000
218.704	0.000000
218.712	0.000000
218.72	0.000000
218.728	-0.010000
218.736	-0.020000
218.744	-0.010000
218.752	0.000000
218.76	0.000000
218.768	0.000000
218.776	0.000000
218.784	0.000000
218.792	0.000000
218.8	0.000000
218.808	0.000000
218.816	0.000000
218.824	0.000000
218.832	0.000000
218.84	0.000000
218.848	0.000000
218.856	-0.010000
218.864	-0.010000
218.872	-0.020000
218.88	-0.030000
218.888	-0.040000
218.896	-0.040000
218.904	-0.050000
218.912	-0.060000
218.92	-0.070000
218.928	-0.080000
218.936	-0.070000
218.944	-0.050000
218.952	-0.050000
218.96	-0.050000
218.968	-0.050000
218.976	-0.040000
218.984	-0.040000
218.992	-0.040000
219	-0.050000
219.008	-0.060000
219.016	-0.060000
219.024	-0.050000
219.032	-0.040000
219.04	-0.040000
219.048	-0.040000
219.056	-0.050000
219.064	-0.050000
219.072	-0.060000
219.08	-0.060000
219.088	-0.060000
219.096	-0.050000
219.104	-0.050000
219.112	-0.050000
219.12	-0.060000
219.128	-0.070000
219.136	-0.070000
219.144	-0.070000
219.152	-0.070000
219.16	-0.070000
219.168	-0.080000
219.176	-0.090000
219.184	-0.090000
219.192	-0.100000
219.2	-0.110000
219.208	-0.110000
219.216	-0.120000
219.224	-0.120000
219.232	-0.120000
219.24	-0.120000
219.248	-0.130000
219.256	-0.110000
219.264	-0.120000
219.272	-0.120000
219.28	-0.130000
219.288	-0.130000
219.296	-0.120000
219.304	-0.110000
219.312	-0.100000
219.32	-0.090000
219.328	-0.090000
219.336	-0.090000
219.344	-0.090000
219.352	-0.090000
219.36	-0.100000
219.368	-0.100000
219.376	-0.100000
219.384	-0.100000
219.392	-0.100000
219.4	-0.090000
219.408	-0.090000
219.416	-0.090000
219.424	-0.090000
219.432	-0.090000
219.44	-0.100000
219.448	-0.100000
219.456	-0.110000
219.464	-0.110000
219.472	-0.100000
219.48	-0.090000
219.488	-0.090000
219.496	-0.080000
219.504	-0.080000
219.512	-0.090000
219.52	-0.090000
219.528	-0.090000
219.536	-0.090000
219.544	-0.090000
219.552	-0.100000
219.56	-0.100000
219.568	-0.100000
219.576	-0.110000
219.584	-0.110000
219.592	-0.110000
219.6	-0.110000
219.608	-0.110000
219.616	-0.120000
219.624	-0.120000
219.632	-0.120000
219.64	-0.120000
219.648	-0.120000
219.656	-0.120000
219.664	-0.110000
219.672	-0.110000
219.68	-0.120000
219.688	-0.130000
219.696	-0.120000
219.704	-0.110000
219.712	-0.100000
219.72	-0.090000
219.728	-0.100000
219.736	-0.110000
219.744	-0.120000
219.752	-0.130000
219.76	-0.130000
219.768	-0.120000
219.776	-0.120000
219.784	-0.110000
219.792	-0.110000
219.8	-0.110000
219.808	-0.110000
219.816	-0.100000
219.824	-0.100000
219.832	-0.090000
219.84	-0.090000
219.848	-0.080000
219.856	-0.070000
219.864	-0.070000
219.872	-0.080000
219.88	-0.090000
219.888	-0.090000
219.896	-0.100000
219.904	-0.090000
219.912	-0.090000
219.92	-0.080000
219.928	-0.080000
219.936	-0.090000
219.944	-0.100000
219.952	-0.110000
219.96	-0.120000
219.968	-0.130000
219.976	-0.140000
219.984	-0.140000
219.992	-0.130000
220	-0.140000
220.008	-0.140000
220.016	-0.140000
220.024	-0.140000
220.032	-0.150000
220.04	-0.160000
220.048	-0.170000
220.056	-0.150000
220.064	-0.140000
220.072	-0.130000
220.08	-0.120000
220.088	-0.120000
220.096	-0.120000
220.104	-0.120000
220.112	-0.130000
220.12	-0.130000
220.128	-0.140000
220.136	-0.140000
220.144	-0.140000
220.152	-0.150000
220.16	-0.160000
220.168	-0.150000
220.176	-0.150000
220.184	-0.150000
220.192	-0.150000
220.2	-0.150000
220.208	-0.140000
220.216	-0.130000
220.224	-0.130000
220.232	-0.140000
220.24	-0.140000
220.248	-0.130000
220.256	-0.130000
220.264	-0.110000
220.272	-0.100000
220.28	-0.100000
220.288	-0.110000
220.296	-0.110000
220.304	-0.100000
220.312	-0.090000
220.32	-0.080000
220.328	-0.080000
220.336	-0.070000
220.344	-0.070000
220.352	-0.060000
220.36	-0.050000
220.368	-0.030000
220.376	-0.030000
220.384	-0.040000
220.392	-0.030000
220.4	-0.020000
220.408	-0.010000
220.416	-0.010000
220.424	-0.020000
220.432	-0.010000
220.44	0.000000
220.448	0.000000
220.456	0.000000
220.464	0.000000
220.472	0.000000
220.48	0.010000
220.488	0.030000
220.496	0.040000
220.504	0.070000
220.512	0.080000
220.52	0.090000
220.528	0.100000
220.536	0.110000
220.544	0.120000
220.552	0.120000
220.56	0.120000
220.568	0.110000
220.576	0.110000
220.584	0.120000
220.592	0.130000
220.6	0.140000
220.608	0.160000
220.616	0.160000
220.624	0.160000
220.632	0.160000
220.64	0.170000
220.648	0.180000
220.656	0.190000
220.664	0.200000
220.672	0.210000
220.68	0.220000
220.688	0.230000
220.696	0.230000
220.704	0.220000
220.712	0.200000
220.72	0.190000
220.728	0.190000
220.736	0.210000
220.744	0.240000
220.752	0.250000
220.76	0.240000
220.768	0.230000
220.776	0.230000
220.784	0.220000
220.792	0.200000
220.8	0.170000
220.808	0.170000
220.816	0.190000
220.824	0.210000
220.832	0.230000
220.84	0.220000
220.848	0.200000
220.856	0.190000
220.864	0.180000
220.872	0.180000
220.88	0.190000
220.888	0.200000
220.896	0.210000
220.904	0.210000
220.912	0.220000
220.92	0.220000
220.928	0.230000
220.936	0.230000
220.944	0.230000
220.952	0.210000
220.96	0.200000
220.968	0.180000
220.976	0.180000
220.984	0.200000
220.992	0.210000
221	0.210000
221.008	0.190000
221.016	0.180000
221.024	0.180000
221.032	0.200000
221.04	0.190000
221.048	0.180000
221.056	0.180000
221.064	0.180000
221.072	0.190000
221.08	0.170000
221.088	0.160000
221.096	0.150000
221.104	0.150000
221.112	0.150000
221.12	0.160000
221.128	0.160000
221.136	0.160000
221.144	0.150000
221.152	0.140000
221.16	0.140000
221.168	0.140000
221.176	0.140000
221.184	0.150000
221.192	0.150000
221.2	0.150000
221.208	0.140000
221.216	0.130000
221.224	0.130000
221.232	0.140000
221.24	0.120000
221.248	0.120000
221.256	0.120000
221.264	0.110000
221.272	0.120000
221.28	0.120000
221.288	0.110000
221.296	0.110000
221.304	0.100000
221.312	0.100000
221.32	0.090000
221.328	0.090000
221.336	0.090000
221.344	0.100000
221.352	0.110000
221.36	0.110000
221.368	0.100000
221.376	0.080000
221.384	0.070000
221.392	0.070000
221.4	0.070000
221.408	0.070000
221.416	0.070000
221.424	0.070000
221.432	0.070000
221.44	0.080000
221.448	0.090000
221.456	0.080000
221.464	0.080000
221.472	0.080000
221.48	0.080000
221.488	0.080000
221.496	0.080000
221.504	0.080000
221.512	0.080000
221.52	0.080000
221.528	0.070000
221.536	0.060000
221.544	0.060000
221.552	0.050000
221.56	0.060000
221.568	0.060000
221.576	0.070000
221.584	0.070000
221.592	0.070000
221.6	0.070000
221.608	0.070000
221.616	0.060000
221.624	0.060000
221.632	0.060000
221.64	0.040000
221.648	0.050000
221.656	0.040000
221.664	0.040000
221.672	0.030000
221.68	0.020000
221.688	0.030000
221.696	0.040000
221.704	0.050000
221.712	0.050000
221.72	0.050000
221.728	0.050000
221.736	0.050000
221.744	0.050000
221.752	0.040000
221.76	0.040000
221.768	0.040000
221.776	0.030000
221.784	0.030000
221.792	0.020000
221.8	0.020000
221.808	0.030000
221.816	0.030000
221.824	0.020000
221.832	0.020000
221.84	0.020000
221.848	0.020000
221.856	0.020000
221.864	0.020000
221.872	0.020000
221.88	0.010000
221.888	0.010000
221.896	0.010000
221.904	0.020000
221.912	0.020000
221.92	0.020000
221.928	0.010000
221.936	0.010000
221.944	0.010000
221.952	0.020000
221.96	0.020000
221.968	0.020000
221.976	0.010000
221.984	0.010000
221.992	0.010000
222	0.020000
222.008	0.020000
222.016	0.020000
222.024	0.030000
222.032	0.020000
222.04	0.020000
222.048	0.010000
222.056	0.000000
